order_id,customer_id,order_date,sku_id,quantity,unit_price,line_total
ORD-005038,WCUST-00423,2024-12-18,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005039,WCUST-00423,2025-01-12,DECAF-PERU-WHOLESALE,3,93.0,279.0
ORD-005040,WCUST-00423,2025-02-04,DECAF-BLEND-WHOLESALE,4,93.0,372.0
ORD-005041,WCUST-00423,2025-02-24,DECAF-BLEND-WHOLESALE,3,93.0,279.0
ORD-005042,WCUST-00423,2025-03-22,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005043,WCUST-00423,2025-04-21,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005044,WCUST-00423,2025-05-27,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005045,WCUST-00423,2025-06-30,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005046,WCUST-00423,2025-07-26,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-005047,WCUST-00423,2025-08-15,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005048,WCUST-00423,2025-09-14,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005049,WCUST-00423,2025-10-13,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005050,WCUST-00423,2025-11-04,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-005051,WCUST-00423,2025-11-24,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005052,WCUST-00423,2025-12-15,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005053,WCUST-00423,2026-01-18,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005054,WCUST-00423,2026-02-23,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005055,WCUST-00423,2026-03-16,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005056,WCUST-00423,2026-04-05,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005057,WCUST-00423,2026-04-25,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005058,WCUST-00423,2026-05-15,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005059,WCUST-00423,2026-06-11,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005059,WCUST-00423,2026-06-11,DECAF-COLOMBIA-RETAIL,3,15.5,46.5
ORD-005060,WCUST-00423,2026-07-16,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005061,WCUST-00423,2026-08-13,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-005062,WCUST-00425,2025-10-15,DECAF-GUATEMALA-WHOLESALE,7,93.0,651.0
ORD-005063,WCUST-00425,2025-11-22,REGULAR-GUATEMALA-WHOLESALE,10,84.0,840.0
ORD-005064,WCUST-00425,2025-12-27,REGULAR-GUATEMALA-WHOLESALE,9,84.0,756.0
ORD-005065,WCUST-00425,2026-01-22,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-005066,WCUST-00425,2026-02-22,REGULAR-PERU-WHOLESALE,7,84.0,588.0
ORD-005067,WCUST-00425,2026-04-06,DECAF-COLOMBIA-WHOLESALE,7,93.0,651.0
ORD-005068,WCUST-00425,2026-05-01,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005069,WCUST-00425,2026-06-03,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-005070,WCUST-00425,2026-07-10,REGULAR-BLEND-WHOLESALE,9,84.0,756.0
ORD-005071,WCUST-00425,2026-08-14,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-005072,WCUST-00426,2026-02-15,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-005073,WCUST-00426,2026-03-12,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005073,WCUST-00426,2026-03-12,REGULAR-COLOMBIA-RETAIL,2,14.0,28.0
ORD-005074,WCUST-00426,2026-04-04,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005075,WCUST-00426,2026-04-28,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005075,WCUST-00426,2026-04-28,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-005076,WCUST-00426,2026-05-17,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-005077,WCUST-00426,2026-06-09,DECAF-COLOMBIA-WHOLESALE,3,93.0,279.0
ORD-005078,WCUST-00426,2026-07-02,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005079,WCUST-00426,2026-07-22,REGULAR-COLOMBIA-WHOLESALE,7,84.0,588.0
ORD-005080,WCUST-00428,2025-07-18,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-005081,WCUST-00428,2025-08-07,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-005082,WCUST-00428,2025-08-29,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005082,WCUST-00428,2025-08-29,REGULAR-GUATEMALA-RETAIL,3,14.0,42.0
ORD-005083,WCUST-00428,2025-09-14,REGULAR-PERU-WHOLESALE,3,84.0,252.0
ORD-005084,WCUST-00428,2025-10-02,DECAF-GUATEMALA-WHOLESALE,5,93.0,465.0
ORD-005085,WCUST-00428,2025-10-22,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-005086,WCUST-00428,2025-11-06,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005087,WCUST-00428,2025-11-29,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005088,WCUST-00429,2026-02-28,DECAF-COLOMBIA-WHOLESALE,3,93.0,279.0
ORD-005089,WCUST-00429,2026-03-16,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005090,WCUST-00429,2026-04-04,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005091,WCUST-00430,2025-12-18,DECAF-PERU-WHOLESALE,9,93.0,837.0
ORD-005092,WCUST-00430,2026-01-14,REGULAR-PERU-WHOLESALE,7,84.0,588.0
ORD-005093,WCUST-00430,2026-02-26,REGULAR-PERU-WHOLESALE,9,84.0,756.0
ORD-005094,WCUST-00431,2024-06-18,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005095,WCUST-00431,2024-07-12,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005096,WCUST-00431,2024-08-05,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005097,WCUST-00431,2024-08-28,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005098,WCUST-00431,2024-09-15,DECAF-GUATEMALA-WHOLESALE,6,93.0,558.0
ORD-005099,WCUST-00431,2024-10-06,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005100,WCUST-00431,2024-10-29,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005101,WCUST-00431,2024-11-24,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005102,WCUST-00431,2024-12-12,DECAF-PERU-WHOLESALE,7,93.0,651.0
ORD-005103,WCUST-00431,2025-01-08,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005104,WCUST-00431,2025-02-02,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005105,WCUST-00431,2025-02-22,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005106,WCUST-00431,2025-03-17,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-005107,WCUST-00431,2025-04-03,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005107,WCUST-00431,2025-04-03,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-005108,WCUST-00431,2025-04-19,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005109,WCUST-00431,2025-05-12,DECAF-BLEND-WHOLESALE,6,93.0,558.0
ORD-005110,WCUST-00431,2025-05-30,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005111,WCUST-00431,2025-06-19,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005112,WCUST-00431,2025-07-15,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-005113,WCUST-00431,2025-08-04,DECAF-GUATEMALA-WHOLESALE,3,93.0,279.0
ORD-005114,WCUST-00431,2025-08-30,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-005115,WCUST-00431,2025-09-20,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005116,WCUST-00431,2025-10-08,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-005116,WCUST-00431,2025-10-08,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-005117,WCUST-00431,2025-10-30,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005117,WCUST-00431,2025-10-30,REGULAR-PERU-RETAIL,2,14.0,28.0
ORD-005118,WCUST-00431,2025-11-20,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005119,WCUST-00431,2025-12-11,REGULAR-BLEND-WHOLESALE,7,84.0,588.0
ORD-005119,WCUST-00431,2025-12-11,REGULAR-BLEND-RETAIL,1,14.0,14.0
ORD-005120,WCUST-00431,2025-12-27,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005121,WCUST-00431,2026-01-20,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-005122,WCUST-00431,2026-02-13,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005123,WCUST-00431,2026-03-06,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005124,WCUST-00431,2026-03-25,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005124,WCUST-00431,2026-03-25,REGULAR-COLOMBIA-RETAIL,2,14.0,28.0
ORD-005125,WCUST-00431,2026-04-12,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005126,WCUST-00431,2026-05-08,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005127,WCUST-00431,2026-05-27,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005128,WCUST-00431,2026-06-12,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005129,WCUST-00431,2026-06-30,DECAF-COLOMBIA-WHOLESALE,7,93.0,651.0
ORD-005130,WCUST-00431,2026-07-16,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005131,WCUST-00431,2026-08-02,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-005132,WCUST-00431,2026-08-18,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005133,WCUST-00431,2026-09-09,REGULAR-COLOMBIA-WHOLESALE,6,84.0,504.0
ORD-005134,WCUST-00434,2025-03-25,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005135,WCUST-00434,2025-04-15,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005135,WCUST-00434,2025-04-15,DECAF-BLEND-RETAIL,1,15.5,15.5
ORD-005136,WCUST-00434,2025-05-20,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005137,WCUST-00434,2025-06-17,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005138,WCUST-00434,2025-07-18,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-005139,WCUST-00434,2025-08-13,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-005140,WCUST-00434,2025-09-11,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005141,WCUST-00434,2025-10-14,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005142,WCUST-00434,2025-11-10,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005143,WCUST-00434,2025-12-14,DECAF-PERU-WHOLESALE,3,93.0,279.0
ORD-005144,WCUST-00434,2026-01-03,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-005144,WCUST-00434,2026-01-03,REGULAR-BLEND-RETAIL,1,14.0,14.0
ORD-005145,WCUST-00434,2026-02-01,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-005146,WCUST-00434,2026-03-09,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005147,WCUST-00434,2026-03-29,DECAF-COLOMBIA-WHOLESALE,3,93.0,279.0
ORD-005148,WCUST-00434,2026-05-01,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005149,WCUST-00434,2026-06-03,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005150,WCUST-00434,2026-07-05,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-005151,WCUST-00434,2026-08-04,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005152,WCUST-00434,2026-09-02,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005153,WCUST-00435,2024-08-28,REGULAR-PERU-WHOLESALE,4,84.0,336.0
ORD-005154,WCUST-00435,2024-09-28,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-005154,WCUST-00435,2024-09-28,REGULAR-BLEND-RETAIL,3,14.0,42.0
ORD-005155,WCUST-00435,2024-10-26,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005156,WCUST-00435,2024-11-18,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005157,WCUST-00435,2024-12-19,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005158,WCUST-00435,2025-01-16,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005159,WCUST-00435,2025-02-14,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005160,WCUST-00435,2025-03-06,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005161,WCUST-00435,2025-04-04,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005162,WCUST-00435,2025-04-30,DECAF-BLEND-WHOLESALE,3,93.0,279.0
ORD-005162,WCUST-00435,2025-04-30,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-005163,WCUST-00435,2025-06-03,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005164,WCUST-00435,2025-06-30,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005165,WCUST-00435,2025-07-27,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-005166,WCUST-00435,2025-08-17,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005167,WCUST-00435,2025-09-09,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005168,WCUST-00435,2025-10-10,REGULAR-PERU-WHOLESALE,2,84.0,168.0
ORD-005168,WCUST-00435,2025-10-10,REGULAR-GUATEMALA-RETAIL,2,14.0,28.0
ORD-005169,WCUST-00435,2025-11-13,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005170,WCUST-00435,2025-12-03,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005170,WCUST-00435,2025-12-03,REGULAR-BLEND-RETAIL,1,14.0,14.0
ORD-005171,WCUST-00435,2025-12-28,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005172,WCUST-00435,2026-01-23,DECAF-PERU-WHOLESALE,2,93.0,186.0
ORD-005173,WCUST-00435,2026-02-23,REGULAR-BLEND-WHOLESALE,2,84.0,168.0
ORD-005174,WCUST-00435,2026-03-27,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005175,WCUST-00435,2026-04-24,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005176,WCUST-00435,2026-05-29,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005177,WCUST-00435,2026-07-02,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005177,WCUST-00435,2026-07-02,REGULAR-COLOMBIA-RETAIL,3,14.0,42.0
ORD-005178,WCUST-00435,2026-07-30,REGULAR-COLOMBIA-WHOLESALE,2,84.0,168.0
ORD-005178,WCUST-00435,2026-07-30,REGULAR-BLEND-RETAIL,1,14.0,14.0
ORD-005179,WCUST-00435,2026-08-25,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005179,WCUST-00435,2026-08-25,REGULAR-COLOMBIA-RETAIL,2,14.0,28.0
ORD-005180,WCUST-00436,2026-06-10,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005181,WCUST-00436,2026-07-07,DECAF-COLOMBIA-WHOLESALE,5,93.0,465.0
ORD-005181,WCUST-00436,2026-07-07,DECAF-COLOMBIA-RETAIL,3,15.5,46.5
ORD-005182,WCUST-00436,2026-07-31,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005183,WCUST-00436,2026-08-26,DECAF-BLEND-WHOLESALE,4,93.0,372.0
ORD-005184,WCUST-00437,2026-07-24,REGULAR-COLOMBIA-WHOLESALE,9,84.0,756.0
ORD-005185,WCUST-00437,2026-08-26,REGULAR-COLOMBIA-WHOLESALE,10,84.0,840.0
ORD-005186,WCUST-00438,2024-09-08,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-005186,WCUST-00438,2024-09-08,REGULAR-BLEND-RETAIL,3,14.0,42.0
ORD-005187,WCUST-00438,2024-09-23,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005188,WCUST-00438,2024-10-15,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005189,WCUST-00438,2024-11-06,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005189,WCUST-00438,2024-11-06,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-005190,WCUST-00438,2024-11-28,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005191,WCUST-00438,2024-12-21,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005192,WCUST-00438,2025-01-13,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005193,WCUST-00438,2025-02-06,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005194,WCUST-00438,2025-03-05,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005194,WCUST-00438,2025-03-05,REGULAR-GUATEMALA-RETAIL,1,14.0,14.0
ORD-005195,WCUST-00438,2025-03-21,DECAF-BLEND-WHOLESALE,7,93.0,651.0
ORD-005196,WCUST-00438,2025-04-14,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005197,WCUST-00438,2025-05-08,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005198,WCUST-00438,2025-05-28,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005199,WCUST-00438,2025-06-21,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005200,WCUST-00438,2025-07-08,REGULAR-COLOMBIA-WHOLESALE,8,84.0,672.0
ORD-005200,WCUST-00438,2025-07-08,REGULAR-COLOMBIA-RETAIL,2,14.0,28.0
ORD-005201,WCUST-00438,2025-07-30,DECAF-BLEND-WHOLESALE,5,93.0,465.0
ORD-005202,WCUST-00438,2025-08-15,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005203,WCUST-00438,2025-09-05,DECAF-GUATEMALA-WHOLESALE,8,93.0,744.0
ORD-005204,WCUST-00438,2025-10-01,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005205,WCUST-00438,2025-10-16,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005206,WCUST-00438,2025-11-07,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005207,WCUST-00438,2025-11-24,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005207,WCUST-00438,2025-11-24,DECAF-PERU-RETAIL,3,15.5,46.5
ORD-005208,WCUST-00438,2025-12-19,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005208,WCUST-00438,2025-12-19,REGULAR-GUATEMALA-RETAIL,3,14.0,42.0
ORD-005209,WCUST-00438,2026-01-14,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005210,WCUST-00438,2026-02-06,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-005211,WCUST-00438,2026-02-26,REGULAR-PERU-WHOLESALE,6,84.0,504.0
ORD-005212,WCUST-00438,2026-03-14,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005213,WCUST-00438,2026-03-31,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-005214,WCUST-00438,2026-04-16,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005215,WCUST-00438,2026-05-04,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005216,WCUST-00438,2026-05-22,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005217,WCUST-00438,2026-06-06,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005218,WCUST-00438,2026-06-29,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005219,WCUST-00438,2026-07-18,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005220,WCUST-00438,2026-08-04,DECAF-BLEND-WHOLESALE,7,93.0,651.0
ORD-005221,WCUST-00438,2026-08-19,DECAF-BLEND-WHOLESALE,6,93.0,558.0
ORD-005222,WCUST-00438,2026-09-03,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-005223,WCUST-00439,2025-01-10,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005224,WCUST-00439,2025-01-30,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005225,WCUST-00439,2025-02-21,DECAF-BLEND-WHOLESALE,7,93.0,651.0
ORD-005226,WCUST-00439,2025-03-13,REGULAR-COLOMBIA-WHOLESALE,7,84.0,588.0
ORD-005227,WCUST-00439,2025-03-30,DECAF-BLEND-WHOLESALE,7,93.0,651.0
ORD-005228,WCUST-00439,2025-04-20,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005229,WCUST-00439,2025-05-11,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005230,WCUST-00439,2025-06-04,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005231,WCUST-00439,2025-06-30,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005232,WCUST-00439,2025-07-24,DECAF-BLEND-WHOLESALE,7,93.0,651.0
ORD-005233,WCUST-00439,2025-08-08,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005234,WCUST-00439,2025-08-25,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005235,WCUST-00439,2025-09-15,REGULAR-PERU-WHOLESALE,3,84.0,252.0
ORD-005236,WCUST-00439,2025-10-03,DECAF-GUATEMALA-WHOLESALE,5,93.0,465.0
ORD-005237,WCUST-00439,2025-10-22,DECAF-GUATEMALA-WHOLESALE,7,93.0,651.0
ORD-005238,WCUST-00439,2025-11-10,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005239,WCUST-00439,2025-11-27,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005240,WCUST-00439,2025-12-13,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005241,WCUST-00439,2025-12-29,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005242,WCUST-00439,2026-01-21,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005243,WCUST-00439,2026-02-17,REGULAR-PERU-WHOLESALE,3,84.0,252.0
ORD-005244,WCUST-00439,2026-03-05,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005245,WCUST-00439,2026-03-29,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005246,WCUST-00439,2026-04-19,REGULAR-GUATEMALA-WHOLESALE,6,84.0,504.0
ORD-005247,WCUST-00439,2026-05-07,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-005247,WCUST-00439,2026-05-07,DECAF-PERU-RETAIL,2,15.5,31.0
ORD-005248,WCUST-00439,2026-05-25,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005249,WCUST-00439,2026-06-17,DECAF-COLOMBIA-WHOLESALE,7,93.0,651.0
ORD-005250,WCUST-00439,2026-07-05,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005251,WCUST-00439,2026-07-30,REGULAR-BLEND-WHOLESALE,8,84.0,672.0
ORD-005252,WCUST-00439,2026-08-19,REGULAR-BLEND-WHOLESALE,4,84.0,336.0
ORD-005253,WCUST-00440,2023-12-05,REGULAR-COLOMBIA-WHOLESALE,3,84.0,252.0
ORD-005254,WCUST-00440,2023-12-20,REGULAR-GUATEMALA-WHOLESALE,7,84.0,588.0
ORD-005255,WCUST-00440,2024-01-16,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005256,WCUST-00440,2024-02-11,REGULAR-COLOMBIA-WHOLESALE,5,84.0,420.0
ORD-005257,WCUST-00440,2024-02-29,REGULAR-GUATEMALA-WHOLESALE,8,84.0,672.0
ORD-005258,WCUST-00440,2024-03-21,REGULAR-COLOMBIA-WHOLESALE,4,84.0,336.0
ORD-005259,WCUST-00440,2024-04-09,REGULAR-GUATEMALA-WHOLESALE,5,84.0,420.0
ORD-005260,WCUST-00440,2024-04-29,REGULAR-BLEND-WHOLESALE,6,84.0,504.0
ORD-005261,WCUST-00440,2024-05-24,REGULAR-BLEND-WHOLESALE,5,84.0,420.0
ORD-005262,WCUST-00440,2024-06-12,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005263,WCUST-00441,2025-01-14,DECAF-PERU-WHOLESALE,3,93.0,279.0
ORD-005264,WCUST-00441,2025-02-18,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005264,WCUST-00441,2025-02-18,REGULAR-GUATEMALA-RETAIL,3,14.0,42.0
ORD-005265,WCUST-00441,2025-03-24,REGULAR-GUATEMALA-WHOLESALE,2,84.0,168.0
ORD-005265,WCUST-00441,2025-03-24,REGULAR-COLOMBIA-RETAIL,1,14.0,14.0
ORD-005266,WCUST-00441,2025-04-28,DECAF-BLEND-WHOLESALE,4,93.0,372.0
ORD-005267,WCUST-00441,2025-06-02,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005268,WCUST-00441,2025-06-30,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005269,WCUST-00441,2025-08-02,REGULAR-PERU-WHOLESALE,5,84.0,420.0
ORD-005270,WCUST-00441,2025-08-28,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005271,WCUST-00441,2025-09-19,REGULAR-GUATEMALA-WHOLESALE,3,84.0,252.0
ORD-005271,WCUST-00441,2025-09-19,REGULAR-GUATEMALA-RETAIL,2,14.0,28.0
ORD-005272,WCUST-00441,2025-10-25,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005273,WCUST-00441,2025-11-17,REGULAR-BLEND-WHOLESALE,3,84.0,252.0
ORD-005274,WCUST-00441,2025-12-23,REGULAR-GUATEMALA-WHOLESALE,4,84.0,336.0
ORD-005275,WCUST-00441,2026-01-24,REGULAR-PERU-WHOLESALE,4,84.0,336.0
